participant_id,age_group,gender,education,occupation,country_of_residence,nationality,race,native_tongue,languages_spoken,english_fluency,political_party,political_inclination,listening_habits,tech_savy,ai_experience,media_consumption,participant_date_of_entry,rating_id,audio_clip_id,speech_clarity,speech_persuasiveness,speech_pace_engagement,speaker_trustworthiness,speech_trustworthiness,speaker_competence,speech_speed_influence,pitch_sincerity_effect,loudness_attention_influence,realness_scale,realness_perception,influenced_by_tone,influenced_by_quality,influenced_by_content,confidence_level,policy_agreement,likelihood_to_vote,open_ended_response,group_no,share_likely_private,share_likely_public,report_misleading,downrank_agree,watermark_action,candidate_position_after,agreement_candidate_position,candidate_consistency,candidate_alignment,confidence_candidate_position,em_anger,em_fear,em_enthusiasm,em_pride,mip_topics,mip_topics_before,perceived_threat,identity_threat,salience_before,stance_before,salience_after,stance_after,rating_created_at,topic,speaker,group
723,60<,she/her/hers,Associate degree,Other,US,"[""Germany"", ""Ireland""]","[""White""]","[""English""]",1,Proficient (C2),Republicans,9,"[""Music"", ""Nature Sounds""]",Very comfortable,Beginner,News junkie,2025-11-08 23:40:18,16750,471,4,7,7,4,5,4,8,8,3,8,1,0,0,1,9,1,1,No,2,1,1,1,8,5,1,1,5,1,8,4,5,1,1,"Immigration, National Security, Economy, Elections / Democracy, Crime & Public safety, Unifying the country","Immigration, Economy, National Security, Elections / Democracy",8,10,10,9,9,10,2025-11-08 23:56:22,Education,Harris,2
724,31-40,he/him/his,High school or equivalent,Unemployed,US,"[""Mexico""]","[""Hispanic or Latino""]","[""English""]",2,Proficient (C2),Democrats,1,"[""Symphonies""]",Very comfortable,Intermediate,News junkie,2025-11-08 23:42:18,1674,481,10,1,10,1,1,5,5,10,1,10,1,1,0,1,10,2,1,,2,1,1,0,10,10,10,3,1,1,10,1,1,1,1,Economy,Economy,1,10,1,1,1,1,2025-11-08 23:47:26,Immigration,Harris,2
726,51-60,she/her/hers,Bachelor's degree,Sales & Marketing,US,"[""Germany"", ""Ireland"", ""Hungary""]","[""White""]","[""English""]",2,Proficient (C2),Democrats,3,"[""Music"", ""Audiobooks"", ""Nature Sounds""]",Comfortable,Intermediate,Casual viewer,2025-11-08 23:53:36,1677,480,8,4,3,6,8,7,8,6,8,7,1,1,0,1,8,9,8,"Harris rarely repeats herself, she usually is very together, has thought about the subject. And can cimmunicate her views clearly and with confidence.",2,3,5,0,9,8,7,8,9,8,9,4,2,3,6,"Climate, Education, Healthcare, Poverty / Homelessness","Economy, Climate, Government / Poor leadership, Healthcare",5,2,8,5,5,8,2025-11-08 23:59:10,Immigration,Harris,2
731,51-60,she/her/hers,Associate degree,Healthcare & Medical,US,"[""Latvia""]","[""White""]","[""Latvian""]",3,Proficient (C2),Republicans,8,"[""Symphonies"", ""Podcasts"", ""Nature Sounds""]",Very comfortable,Intermediate,Other,2025-11-09 00:10:21,1684,586,9,7,8,7,9,7,6,7,8,8,1,1,0,0,9,7,7,"Very good, informative study ",2,7,6,0,4,7,8,6,8,7,6,1,1,4,2,"Immigration, National Security",Immigration,8,7,3,3,1,1,2025-11-09 00:32:41,Climate,Trump,2
732,31-40,she/her/hers,Bachelor's degree,Unemployed,US,"[""Norway"", ""Romania"", ""Ireland""]","[""White""]","[""English""]",1,Proficient (C2),Democrats,1,"[""Symphonies"", ""Music"", ""Nature Sounds""]",Very comfortable,Intermediate,Podcast listener,2025-11-09 00:14:36,1681,463,10,6,10,6,6,10,10,1,8,5,1,0,0,0,5,2,10,Nothing in particular stood out to me. ,2,1,1,0,10,5,10,10,8,8,9,5,3,4,2,"Racism, Healthcare, Climate","Racism, Healthcare, Climate",8,1,4,4,4,4,2025-11-09 00:22:54,Economy,Harris,2
734,60<,she/her/hers,Bachelor's degree,Sales & Marketing,US,"[""Serbia""]","[""White""]","[""English""]",2,Proficient (C2),Independent,4,"[""Symphonies"", ""Music""]",Very comfortable,Intermediate,Social media scroller,2025-11-09 00:16:32,1679,482,9,7,7,7,6,7,9,5,7,8,1,1,0,0,7,9,9,"No, nothing.",2,6,3,0,3,4,8,9,8,8,8,3,2,6,7,"Economy, Education, Government / Poor leadership, Healthcare, Unifying the country","Economy, Healthcare, Crime & Public safety, Education",6,3,8,8,7,7,2025-11-09 00:21:21,Immigration,Harris,2
735,31-40,he/him/his,High school or equivalent,Hospitality & Food Services,US,"[""Puerto Rico""]","[""Hispanic or Latino""]","[""Spanish""]",2,Advanced (C1),Republicans,8,"[""Podcasts""]",Very comfortable,Intermediate,Social media scroller,2025-11-09 00:21:26,1683,579,10,8,10,10,10,9,8,2,6,2,0,0,1,0,9,10,10,I think this was a interesting study and I think with Ai alot of fake clips like this will come out in the future.,2,7,7,1,10,9,10,10,9,9,9,1,1,7,10,"Economy, Elections / Democracy, Unifying the country, Poverty / Homelessness",Economy,1,1,10,10,10,10,2025-11-09 00:31:52,NationalSecurity,Trump,2
736,41-50,he/him/his,Master's degree,Education & Training,US,"[""United States of America""]","[""Black or African American""]","[""English""]",3,Proficient (C2),Democrats,5,"[""Audiobooks"", ""Podcasts"", ""Music""]",Very comfortable,Intermediate,Podcast listener,2025-11-09 00:23:14,1682,582,10,4,6,5,6,6,10,1,1,4,0,1,0,0,2,5,3,,2,2,1,0,10,5,10,5,9,5,8,5,1,1,1,Racism,"Education, Racism",5,1,10,10,10,10,2025-11-09 00:26:03,NationalSecurity,Trump,2
737,51-60,he/him/his,Master's degree,Engineering & Architecture,US,"[""T\u00fcrkiye""]","[""White""]","[""Turkish""]",2,Proficient (C2),Democrats,1,"[""Music""]",Somewhat comfortable,Beginner,Social media scroller,2025-11-09 00:27:51,1694,458,6,7,9,7,8,4,7,1,8,4,0,0,1,0,5,9,10,"No, nothing interesting. At the beginning of the study, it is mentioned that ""a""10-second audio clip of either Kamala Harris or Donald Trump I will listen. This is the fourth or fifth audio clip I listened...  ",2,1,1,0,5,4,7,9,9,9,10,1,1,1,1,"Economy, Education, Climate, Government / Poor leadership, Healthcare, Poverty / Homelessness","Economy, Climate, Education, Government / Poor leadership, Healthcare, Poverty / Homelessness",7,7,9,5,9,9,2025-11-09 00:45:00,Racism,Harris,2
741,41-50,he/him/his,High school or equivalent,Unemployed,US,"[""Italy"", ""Ukraine""]","[""White""]","[""English""]",1,Proficient (C2),Democrats,1,"[""Music""]",Very comfortable,Advanced,Social media scroller,2025-11-09 00:40:58,1699,578,10,1,1,1,1,1,4,8,4,7,1,0,0,1,4,1,1,"No, nothing stood out to me, but the question about whether or not you thought the audio clip was fake made me inclined to think it was a fake audio clip.",2,1,1,0,10,1,10,1,4,1,10,8,1,1,1,"Elections / Democracy, Healthcare, Poverty / Homelessness","Government / Poor leadership, Poverty / Homelessness, Healthcare",1,1,7,1,7,1,2025-11-09 00:48:27,Immigration,Trump,2
742,31-40,he/him/his,Bachelor's degree,Healthcare & Medical,US,"[""Viet Nam""]","[""Asian""]","[""Vietnamese""]",1,Proficient (C2),Democrats,3,"[""Music""]",Very comfortable,Advanced,News junkie,2025-11-09 09:50:22,1700,457,9,5,6,9,10,9,7,5,4,8,1,1,0,0,7,7,9,None,2,2,3,0,1,8,9,7,8,8,7,1,1,5,8,"Economy, Government / Poor leadership, Unifying the country","Economy, Government / Poor leadership, Unifying the country",2,2,7,6,7,6,2025-11-09 09:53:48,Racism,Harris,2
743,41-50,she/her/hers,High school or equivalent,Sales & Marketing,US,"[""Ireland""]","[""White""]","[""English""]",1,Proficient (C2),Democrats,1,"[""Audiobooks"", ""Music"", ""White Noise""]",Comfortable,Intermediate,Social media scroller,2025-11-09 10:04:41,1702,576,8,2,2,1,1,2,6,2,1,1,0,1,1,0,10,1,1,,2,1,1,1,10,10,10,1,6,1,10,10,8,1,1,Healthcare,Healthcare,1,1,6,4,1,1,2025-11-09 10:11:29,Immigration,Trump,2
745,60<,he/him/his,Master's degree,Other,US,"[""United States of America""]","[""White""]","[""English""]",1,Proficient (C2),Democrats,2,"[""Music""]",Somewhat comfortable,Intermediate,News junkie,2025-11-09 11:46:55,1705,455,9,9,9,9,9,9,9,8,9,9,1,1,0,0,6,9,9,"The format of this study is confusing. Why ask for ""pick as many as you feel"" when you preseleted just one: racism, which is not most pressing issue we have.",2,1,1,0,2,6,9,9,9,9,9,7,6,3,2,"Economy, Racism, Climate, Gender, Government / Poor leadership, Healthcare, Poverty / Homelessness, Unifying the country","Climate, Economy, Racism, Gender, Elections / Democracy, Healthcare, Poverty / Homelessness",8,4,9,8,9,7,2025-11-09 12:00:45,Racism,Harris,2
747,51-60,he/him/his,Professional degree,Law & Legal Services,US,"[""Ireland""]","[""White""]","[""English""]",1,Proficient (C2),Democrats,1,"[""Music""]",Somewhat comfortable,Beginner,Series binge-watcher,2025-11-09 15:42:52,1706,565,10,1,6,5,5,5,8,5,5,8,1,1,0,0,3,1,1,None,2,1,1,0,3,5,1,1,5,1,7,10,10,1,1,Climate,Elections / Democracy,8,10,10,1,10,10,2025-11-09 15:46:38,Education,Trump,2
757,31-40,she/her/hers,High school or equivalent,Unemployed,US,"[""United States of America""]","[""White""]","[""English""]",1,Proficient (C2),Democrats,1,"[""Music"", ""Nature Sounds"", ""Symphonies""]",Very comfortable,No Experience,Bookworm,2025-11-09 15:44:28,1718,567,10,10,5,1,1,1,10,1,1,9,1,1,1,1,9,1,1,,2,1,6,0,10,10,10,1,10,1,10,10,10,1,1,"Economy, Climate, Government / Poor leadership, Elections / Democracy, Healthcare, Poverty / Homelessness, Racism, Education","Government / Poor leadership, Economy, Racism, Climate, Education, Elections / Democracy, Healthcare, Poverty / Homelessness",10,10,10,1,10,1,2025-11-09 15:52:39,Education,Trump,2
758,31-40,she/her/hers,High school or equivalent,Unemployed,US,"[""United States of America""]","[""Black or African American""]","[""English""]",1,Proficient (C2),Democrats,5,"[""Nature Sounds"", ""White Noise""]",Comfortable,Intermediate,Social media scroller,2025-11-09 15:47:35,1716,465,10,9,8,8,10,10,7,1,3,10,1,1,0,1,10,8,10,,2,2,4,0,3,4,10,8,9,10,7,1,2,9,8,Economy,"Economy, Government / Poor leadership, Poverty / Homelessness",10,1,10,9,10,4,2025-11-09 15:51:52,Economy,Harris,2
759,41-50,she/her/hers,High school or equivalent,Information Technology (IT) & Software,US,"[""United States of America""]","[""White""]","[""English""]",1,Proficient (C2),Democrats,1,"[""Podcasts""]",Not very comfortable,Intermediate,Social media scroller,2025-11-09 15:49:17,1721,450,8,8,8,9,9,9,9,8,8,8,1,1,0,1,3,8,9,,2,1,1,0,9,8,9,9,8,8,5,1,1,8,8,"Economy, Climate, Government / Poor leadership, Poverty / Homelessness","Government / Poor leadership, Economy, Climate, Poverty / Homelessness",6,3,4,5,3,8,2025-11-09 15:55:28,NationalSecurity,Harris,2
764,51-60,she/her/hers,Associate degree,Retail & Customer Service,US,"[""Croatia"", ""United States of America""]","[""White""]","[""English""]",1,Proficient (C2),Independent,4,"[""Music""]",Very comfortable,Intermediate,News junkie,2025-11-09 15:52:15,1732,588,9,1,9,1,1,1,10,10,2,1,0,1,0,1,10,5,1,No,2,1,1,1,10,10,10,1,1,9,1,1,1,1,1,"Government / Poor leadership, Elections / Democracy, Healthcare, Poverty / Homelessness, Unifying the country, Racism","Government / Poor leadership, Elections / Democracy, Poverty / Homelessness, Healthcare, Unifying the country",10,2,9,3,9,3,2025-11-09 16:04:11,Racism,Trump,2
765,51-60,he/him/his,High school or equivalent,Real Estate & Property Management,US,"[""United States of America""]","[""White""]","[""English""]",2,Advanced (C1),Democrats,3,"[""Podcasts""]",Comfortable,Beginner,Podcast listener,2025-11-09 15:53:31,1728,451,8,6,7,7,7,8,9,6,4,8,1,1,0,1,8,9,7,,2,1,1,0,10,1,2,8,10,10,8,1,1,6,7,"Government / Poor leadership, Elections / Democracy, Poverty / Homelessness, Healthcare",Government / Poor leadership,8,8,10,2,9,2,2025-11-09 16:00:54,NationalSecurity,Harris,2
766,18-30,she/her/hers,Associate degree,Healthcare & Medical,US,"[""Ireland""]","[""White""]","[""English""]",1,Proficient (C2),Independent,5,"[""Podcasts"", ""Music"", ""White Noise""]",Very comfortable,Intermediate,Social media scroller,2025-11-09 15:56:30,1726,561,8,1,2,1,1,1,10,1,1,9,1,0,0,1,10,1,1,,2,1,1,0,1,1,1,1,6,1,10,9,9,1,1,"Economy, Government / Poor leadership, Healthcare","Healthcare, Government / Poor leadership, Economy",9,10,10,10,10,10,2025-11-09 15:59:37,Economy,Trump,2
767,31-40,he/him/his,Bachelor's degree,Information Technology (IT) & Software,US,"[""United States of America""]","[""Black or African American""]","[""English""]",1,Proficient (C2),Democrats,3,"[""Audiobooks"", ""Music"", ""Nature Sounds""]",Very comfortable,Intermediate,News junkie,2025-11-09 15:56:56,1729,556,8,1,1,1,1,1,1,1,8,1,0,0,1,0,10,1,1,,2,1,1,1,10,10,10,1,1,1,1,10,10,2,2,"Immigration, National Security, Economy, Racism, Education, Government / Poor leadership, Elections / Democracy, Healthcare, Poverty / Homelessness, Unifying the country","Economy, Racism, National Security, Immigration, Crime & Public safety, Healthcare, Poverty / Homelessness, Unifying the country, Government / Poor leadership",9,9,5,7,8,8,2025-11-09 16:00:56,Climate,Trump,2
768,41-50,he/him/his,Associate degree,Real Estate & Property Management,US,"[""United States of America""]","[""White"", ""Black or African American""]","[""English""]",1,Proficient (C2),Republicans,6,"[""Music""]",Very comfortable,Intermediate,Social media scroller,2025-11-09 15:57:01,1731,572,10,8,10,10,10,10,10,1,10,9,1,1,0,1,8,10,8,n/a ,2,1,4,0,6,5,10,10,8,10,10,1,1,5,6,"Immigration, Racism, Economy, Crime & Public safety, Healthcare, Poverty / Homelessness","Poverty / Homelessness, Healthcare, Racism, Immigration, Crime & Public safety",5,1,5,7,6,8,2025-11-09 16:03:52,Gender,Trump,2
770,51-60,he/him/his,Bachelor's degree,Freelance & Self-employed,US,"[""United States of America""]","[""White""]","[""English""]",1,Proficient (C2),Democrats,2,"[""Music""]",Comfortable,Beginner,Bookworm,2025-11-09 15:59:40,1733,584,10,1,7,1,1,2,9,1,1,2,0,1,0,0,8,1,1,"In the audio clip, the voice sounded like Donald Trump's voice, but a little different somehow. Maybe slowed down or stretched-out. That's why I think it is fake.",2,1,1,0,2,2,1,1,9,1,9,5,1,1,1,"Economy, Climate, Healthcare, Poverty / Homelessness","Economy, Climate, Poverty / Homelessness, Healthcare",8,2,8,8,8,8,2025-11-09 16:07:05,Racism,Trump,2
771,51-60,she/her/hers,Master's degree,Business & Management,US,"[""United States of America"", ""Hungary""]","[""White""]","[""English""]",1,Proficient (C2),Democrats,3,"[""Nature Sounds"", ""Music""]",Very comfortable,Intermediate,News junkie,2025-11-09 16:00:00,1734,478,6,4,3,5,4,5,6,7,4,3,0,1,0,1,7,7,4,"I was just confused why it asked what issues were most important to me, then the topic seemed to change to only being about gender. ",2,1,1,0,8,2,5,6,3,6,4,1,1,3,1,"Government / Poor leadership, Racism","Government / Poor leadership, Racism",2,2,6,5,6,5,2025-11-09 16:07:27,Gender,Harris,2
773,51-60,she/her/hers,Associate degree,Healthcare & Medical,US,"[""United States of America""]","[""White""]","[""English""]",1,Proficient (C2),Democrats,1,"[""Music"", ""Nature Sounds""]",Comfortable,Beginner,Other,2025-11-09 16:02:50,1737,576,6,3,3,1,1,1,6,2,2,3,0,1,0,0,9,1,1,,2,1,1,1,10,6,10,1,9,1,7,6,4,1,1,"Economy, Racism, Climate, Government / Poor leadership, Elections / Democracy, Crime & Public safety, Healthcare, Poverty / Homelessness, Unifying the country","Economy, Education, Government / Poor leadership, Elections / Democracy, Crime & Public safety, Healthcare, Poverty / Homelessness, Unifying the country, Racism",6,7,5,3,7,2,2025-11-09 16:10:22,Immigration,Trump,2
777,41-50,she/her/hers,Bachelor's degree,Other,US,"[""Central African Republic""]","[""Black or African American""]","[""English""]",1,Proficient (C2),Independent,5,"[""Music"", ""Audiobooks"", ""Podcasts""]",Very comfortable,Intermediate,Podcast listener,2025-11-09 16:04:49,1736,469,10,1,1,1,1,1,10,1,1,10,1,0,1,0,10,5,1,,2,1,1,0,7,8,7,5,5,5,1,5,1,1,1,Government / Poor leadership,Government / Poor leadership,5,5,10,6,10,5,2025-11-09 16:08:43,Education,Harris,2
778,51-60,she/her/hers,Doctorate,Education & Training,US,"[""Germany""]","[""White""]","[""English""]",2,Proficient (C2),Democrats,1,"[""Podcasts""]",Very comfortable,Beginner,Bookworm,2025-11-09 16:05:15,1739,465,9,10,9,10,10,10,8,6,8,8,1,1,0,0,7,10,10,This is getting super repetitive and it's difficult to see policy positions,2,1,1,0,9,10,10,10,10,10,10,6,3,5,6,Economy,Economy,9,9,9,5,9,9,2025-11-09 16:13:42,Economy,Harris,2
782,31-40,she/her/hers,High school or equivalent,Retail & Customer Service,US,"[""Ireland""]","[""White""]","[""English""]",1,Proficient (C2),Independent,5,"[""Podcasts""]",Very comfortable,Intermediate,Series binge-watcher,2025-11-09 21:28:37,1742,467,8,5,5,5,5,5,10,5,5,7,1,1,0,0,5,5,1,No.,2,1,1,0,10,5,7,5,5,5,6,5,5,6,6,Racism,Racism,6,5,10,5,10,5,2025-11-09 21:32:51,Education,Harris,2
783,31-40,he/him/his,High school or equivalent,Healthcare & Medical,US,"[""United States of America""]","[""White""]","[""English""]",1,Proficient (C2),Independent,5,"[""Audiobooks"", ""Music"", ""Podcasts""]",Very comfortable,Expert,Social media scroller,2025-11-09 21:28:47,1743,465,10,7,5,7,6,6,7,5,6,6,1,1,1,0,6,6,8,,2,3,5,0,5,4,4,10,6,8,6,5,5,3,3,"Unifying the country, Economy, National Security, Immigration, Poverty / Homelessness, Healthcare","Government / Poor leadership, Unifying the country, Poverty / Homelessness, Crime & Public safety",10,8,10,10,5,4,2025-11-09 21:34:13,Economy,Harris,2
784,18-30,she/her/hers,Bachelor's degree,Unemployed,US,"[""United States of America""]","[""American Indian or Alaska Native"", ""White""]","[""English""]",1,Proficient (C2),Independent,5,"[""Podcasts""]",Very comfortable,Intermediate,Other,2025-11-09 21:29:06,1741,583,10,5,5,1,1,5,10,5,1,1,0,1,0,0,10,5,1,,2,1,1,1,10,10,10,5,1,1,10,1,1,1,1,"Poverty / Homelessness, Education, Climate","Poverty / Homelessness, Education, Climate",5,1,6,5,5,5,2025-11-09 21:32:44,NationalSecurity,Trump,2
786,18-30,he/him/his,Bachelor's degree,"Arts, Design & Media",US,"[""United States of America""]","[""White""]","[""English""]",1,Proficient (C2),Democrats,1,"[""Music""]",Very comfortable,Intermediate,Social media scroller,2025-11-09 21:29:21,1746,583,8,1,4,2,2,1,8,2,3,2,0,1,0,0,9,3,1,no,2,1,1,1,9,1,7,4,2,3,5,4,2,1,1,Healthcare,Healthcare,4,3,3,2,2,2,2025-11-09 21:35:55,NationalSecurity,Trump,2
793,31-40,he/him/his,Bachelor's degree,Finance & Accounting,US,"[""Mexico""]","[""Hispanic or Latino"", ""White""]","[""English""]",2,Proficient (C2),Democrats,1,"[""Symphonies"", ""Audiobooks"", ""Music""]",Very comfortable,Expert,News junkie,2025-11-09 21:35:25,1747,588,6,3,1,1,1,1,1,1,1,1,0,0,0,1,1,5,1,"Not really, also I wanted to say when I put other I meant Trump is the biggest issue facing up right now.",2,1,1,0,10,1,1,1,2,1,7,10,9,1,1,Other,Other,4,6,10,10,10,10,2025-11-09 21:37:39,Racism,Trump,2
804,41-50,he/him/his,Master's degree,"Arts, Design & Media",US,"[""United States of America""]","[""White""]","[""English""]",1,Proficient (C2),Independent,5,"[""Music""]",Very comfortable,Expert,Bookworm,2025-11-09 21:55:15,1751,562,3,3,1,2,2,1,3,10,1,1,0,0,1,0,10,1,1,,2,1,1,1,10,1,10,1,1,5,10,1,1,1,1,Economy,Economy,6,6,10,5,10,6,2025-11-09 22:00:47,Economy,Trump,2
806,51-60,she/her/hers,Master's degree,Education & Training,US,"[""United States of America""]","[""Black or African American""]","[""English""]",1,Proficient (C2),Democrats,2,"[""Music""]",Comfortable,Beginner,Casual viewer,2025-11-09 21:56:04,1756,577,5,3,5,4,4,5,5,5,5,4,0,1,1,0,4,4,1,"Yes, the audio was not as clear.",2,1,1,0,8,1,10,3,8,1,8,1,1,1,1,"Economy, Racism, Government / Poor leadership, Healthcare, Unifying the country","Economy, Racism, Government / Poor leadership, Healthcare, Unifying the country",5,6,6,6,2,5,2025-11-09 22:06:52,Immigration,Trump,2
810,18-30,she/her/hers,High school or equivalent,Healthcare & Medical,US,"[""Israel""]","[""Middle Eastern or North African""]","[""English"", ""Hebrew""]",2,Proficient (C2),Independent,5,"[""Podcasts"", ""Music""]",Very comfortable,Intermediate,Bookworm,2025-11-09 21:58:37,1754,476,5,7,7,6,7,6,5,4,7,4,0,1,1,0,6,7,6,I think that it is interesting because the clip did sound like AI but it might have just been a bad quality clip. ,2,3,3,0,3,8,8,8,5,8,7,3,5,1,1,"Climate, Economy","Economy, Immigration, Poverty / Homelessness",8,3,8,5,8,5,2025-11-09 22:02:19,Climate,Harris,2
811,60<,she/her/hers,High school or equivalent,Other,US,"[""Finland"", ""France"", ""Germany""]","[""White""]","[""English""]",1,Proficient (C2),Republicans,7,"[""Music""]",Comfortable,Intermediate,Social media scroller,2025-11-09 22:00:24,1757,578,10,8,9,10,10,10,6,10,6,3,0,0,0,1,7,10,10,,2,1,1,0,6,1,10,10,10,10,10,10,7,9,6,"Economy, Immigration, National Security, Crime & Public safety, Elections / Democracy",Economy,10,2,10,10,10,10,2025-11-09 22:08:10,Immigration,Trump,2
816,41-50,she/her/hers,Bachelor's degree,Healthcare & Medical,US,"[""United States of America""]","[""White""]","[""English""]",1,Proficient (C2),Republicans,9,"[""Podcasts"", ""Music""]",Very comfortable,Intermediate,Podcast listener,2025-11-09 22:14:49,1758,568,10,10,10,10,10,10,10,2,6,6,1,0,0,1,7,7,8,Nothing thank you,2,8,5,0,1,6,10,8,8,7,9,1,3,7,10,Economy,"Economy, Poverty / Homelessness, Unifying the country, Healthcare",10,1,7,8,7,7,2025-11-09 22:14:50,Education,Trump,2
